1.845	-5.4034e-06	6.02949e-05	-0.962718	-0.270696	-0.781239	5.30086	34.7486	0.0546115	
1.86	-5.52865e-06	6.12587e-05	-0.95855	-0.285103	-0.787543	5.29989	34.7486	0.0550554	
1.875	-5.65565e-06	6.22297e-05	-0.954166	-0.299446	-0.793846	5.29892	34.7485	0.0554994	
1.89	-5.7844e-06	6.32079e-05	-0.949567	-0.313722	-0.800147	5.29794	34.7485	0.0559434	
1.905	-5.91492e-06	6.41933e-05	-0.944755	-0.327927	-0.806448	5.29695	34.7485	0.0563874	
1.92	-6.04719e-06	6.51859e-05	-0.93973	-0.342059	-0.812747	5.29596	34.7485	0.0568314	
1.935	-6.18124e-06	6.61857e-05	-0.934493	-0.356113	-0.819045	5.29496	34.7484	0.0572754	
1.95	-6.31706e-06	6.71926e-05	-0.929047	-0.370088	-0.825342	5.29395	34.7484	0.0577193	
1.965	-6.45466e-06	6.82067e-05	-0.923391	-0.383979	-0.831638	5.29293	34.7484	0.0581633	
1.98	-6.59405e-06	6.92279e-05	-0.917528	-0.397784	-0.837933	5.2919	34.7484	0.0586073	
1.995	-6.73522e-06	7.02562e-05	-0.911458	-0.411499	-0.844226	5.29087	34.7484	0.0590513	
2.01	-6.87819e-06	7.12916e-05	-0.905184	-0.425122	-0.850518	5.28983	34.7483	0.0594953	
2.025	-7.02296e-06	7.23342e-05	-0.898705	-0.438648	-0.856809	5.28878	34.7483	0.0599393	
2.04	-7.16954e-06	7.33838e-05	-0.892025	-0.452077	-0.863099	5.28772	34.7483	0.0603832	
2.055	-7.31792e-06	7.44405e-05	-0.885144	-0.465403	-0.869387	5.28666	34.7482	0.0608272	
2.07	-7.46811e-06	7.55043e-05	-0.878063	-0.478625	-0.875674	5.28558	34.7482	0.0612712	
2.085	-7.62012e-06	7.65752e-05	-0.870785	-0.491739	-0.88196	5.2845	34.7482	0.0617152	
2.1	-7.77395e-06	7.76531e-05	-0.863312	-0.504743	-0.888245	5.28341	34.7482	0.0621592	
2.115	-7.9296e-06	7.8738e-05	-0.855644	-0.517633	-0.894528	5.28232	34.7481	0.0626031	
2.13	-8.08708e-06	7.983e-05	-0.847783	-0.530406	-0.90081	5.28122	34.7481	0.0630471	
2.145	-8.2464e-06	8.0929e-05	-0.839732	-0.54306	-0.90709	5.2801	34.7481	0.0634911	
2.16	-8.40754e-06	8.2035e-05	-0.831492	-0.555592	-0.91337	5.27899	34.7481	0.0639351	
2.175	-8.57052e-06	8.3148e-05	-0.823065	-0.567999	-0.919648	5.27786	34.748	0.0643791	
2.19	-8.73535e-06	8.4268e-05	-0.814453	-0.580278	-0.925924	5.27673	34.748	0.064823	
2.205	-8.90202e-06	8.5395e-05	-0.805658	-0.592427	-0.932199	5.27558	34.748	0.065267	
2.22	-9.07053e-06	8.6529e-05	-0.796681	-0.604442	-0.938473	5.27443	34.748	0.065711	
2.235	-9.24089e-06	8.76699e-05	-0.787525	-0.616321	-0.944746	5.27328	34.7479	0.066155	
2.25	-9.41311e-06	8.88178e-05	-0.778192	-0.628062	-0.951017	5.27211	34.7479	0.066599	
2.265	-9.58718e-06	8.99726e-05	-0.768684	-0.639661	-0.957287	5.27094	34.7479	0.0670429	
2.28	-9.7631e-06	9.11344e-05	-0.759003	-0.651117	-0.963555	5.26976	34.7478	0.0674869	
2.295	-9.94089e-06	9.23031e-05	-0.749152	-0.662426	-0.969822	5.26857	34.7478	0.0679309	
2.31	-1.01205e-05	9.34787e-05	-0.739132	-0.673585	-0.976087	5.26737	34.7478	0.0683749	
2.325	-1.0302e-05	9.46612e-05	-0.728945	-0.684594	-0.982351	5.26617	34.7478	0.0688188	
2.34	-1.04854e-05	9.58506e-05	-0.718595	-0.695448	-0.988614	5.26496	34.7477	0.0692628	
2.355	-1.06707e-05	9.70469e-05	-0.708083	-0.706146	-0.994875	5.26374	34.7477	0.0697068	
2.37	-1.08578e-05	9.82501e-05	-0.697411	-0.716685	-1.00113	5.26251	34.7477	0.0701508	
2.385	-1.10467e-05	9.94601e-05	-0.686583	-0.727062	-1.00739	5.26128	34.7476	0.0705947	
2.4	-1.12376e-05	0.000100677	-0.6756	-0.737276	-1.01365	5.26004	34.7476	0.0710387	
2.415	-1.14303e-05	0.000101901	-0.664466	-0.747325	-1.01991	5.25879	34.7476	0.0714827	
2.43	-1.16249e-05	0.000103131	-0.653181	-0.757205	-1.02616	5.25753	34.7476	0.0719266	
2.445	-1.18214e-05	0.000104369	-0.64175	-0.766914	-1.03241	5.25626	34.7475	0.0723706	
2.46	-1.20197e-05	0.000105613	-0.630175	-0.776452	-1.03866	5.25499	34.7475	0.0728146	
2.475	-1.222e-05	0.000106864	-0.618458	-0.785814	-1.04491	5.25371	34.7475	0.0732586	
2.49	-1.24221e-05	0.000108122	-0.606601	-0.795	-1.05116	5.25242	34.7474	0.0737025	
2.505	-1.26261e-05	0.000109387	-0.594609	-0.804007	-1.05741	5.25113	34.7474	0.0741465	
